customer_id,contract_type,segment,base_arpu,tenure_months
2743,Monthly,MidMarket,4823.13,29
2744,Monthly,SMB,2714.35,36
2745,Quarterly,SMB,2091.27,24
2746,Half-Yearly,MidMarket,3300.51,56
2747,Quarterly,SMB,7212.7,46
2748,Monthly,MidMarket,3466.23,14
2749,Half-Yearly,SMB,2531.87,14
2750,Quarterly,MidMarket,1499.13,25
2751,Monthly,SMB,2700.7,46
2752,Quarterly,MidMarket,3313.36,22
2753,Monthly,SMB,2503.86,52
2754,Monthly,SMB,1408.92,50
2755,Annual,SMB,2032.95,47
2756,Monthly,MidMarket,5736.14,23
2757,Quarterly,SMB,5683.37,32
2758,Half-Yearly,Enterprise,2000.22,26
2759,Half-Yearly,Enterprise,4034.92,51
2760,Monthly,SMB,1753.98,27
2761,Monthly,MidMarket,5607.96,45
2762,Monthly,SMB,3328.76,12
2763,Quarterly,SMB,4570.32,19
2764,Monthly,MidMarket,1377.75,19
2765,Monthly,MidMarket,4043.79,52
2766,Annual,MidMarket,2970.68,34
2767,Quarterly,SMB,4373.72,32
2768,Monthly,SMB,4499.36,29
2769,Quarterly,SMB,3070.52,21
2770,Quarterly,MidMarket,2274.75,35
2771,Monthly,MidMarket,4233.83,42
2772,Monthly,MidMarket,2901.35,5
2773,Half-Yearly,SMB,2012.73,12
2774,Quarterly,SMB,1970.28,7
2775,Quarterly,SMB,1533.45,41
2776,Monthly,SMB,2369.35,2
2777,Monthly,SMB,4896.18,25
2778,Monthly,MidMarket,3229.31,10
2779,Monthly,Enterprise,2348.67,38
2780,Monthly,MidMarket,4282.04,44
2781,Monthly,SMB,2049.57,6
2782,Half-Yearly,SMB,3111.65,27
2783,Annual,Enterprise,2749.48,35
2784,Half-Yearly,SMB,4232.76,10
2785,Half-Yearly,Enterprise,1465.93,9
2786,Monthly,SMB,2033.29,20
2787,Annual,SMB,1426.23,37
2788,Monthly,Enterprise,2652.3,35
2789,Annual,SMB,5141.72,37
2790,Annual,MidMarket,2374.52,40
2791,Half-Yearly,MidMarket,2368.93,8
2792,Annual,SMB,4412.85,46
2793,Quarterly,SMB,4821.53,56
2794,Monthly,MidMarket,2864.48,54
2795,Monthly,MidMarket,4056.69,31
2796,Quarterly,SMB,1836.05,49
2797,Monthly,Enterprise,5541.88,43
2798,Quarterly,SMB,7839.4,58
2799,Annual,SMB,3768.93,16
2800,Monthly,SMB,1166.84,28
2801,Half-Yearly,SMB,2318.78,6
2802,Annual,SMB,3927.55,32
2803,Annual,Enterprise,2465.95,28
2804,Annual,SMB,5284.27,11
2805,Quarterly,SMB,3884.19,42
2806,Annual,SMB,2169.14,23
2807,Half-Yearly,MidMarket,3024.55,30
2808,Monthly,Enterprise,1993.75,9
2809,Quarterly,SMB,2745.82,28
2810,Half-Yearly,SMB,2322.58,24
2811,Monthly,SMB,5057.58,59
2812,Quarterly,SMB,7724.91,28
2813,Quarterly,SMB,1565.51,24
2814,Monthly,SMB,1254.58,15
2815,Quarterly,SMB,2669.57,39
2816,Half-Yearly,MidMarket,1505.25,50
2817,Quarterly,SMB,3043.6,33
2818,Monthly,Enterprise,4175.63,47
2819,Monthly,Enterprise,5839.29,34
2820,Monthly,MidMarket,3263.74,22
2821,Annual,SMB,2732.79,29
2822,Monthly,SMB,1223.81,34
2823,Quarterly,SMB,3016.29,42
2824,Monthly,MidMarket,3078.14,52
2825,Monthly,SMB,3974.01,47
2826,Half-Yearly,Enterprise,2167.18,10
2827,Half-Yearly,Enterprise,2450.94,51
2828,Monthly,SMB,1532.87,54
2829,Monthly,MidMarket,1063.07,45
2830,Monthly,SMB,1810.17,30
2831,Quarterly,SMB,1470.49,56
2832,Quarterly,SMB,3468.65,11
2833,Monthly,SMB,2361.0,54
2834,Monthly,Enterprise,2339.74,34
2835,Monthly,SMB,1914.12,21
2836,Annual,SMB,696.0,59
2837,Annual,MidMarket,5876.64,13
2838,Monthly,MidMarket,1900.51,54
2839,Half-Yearly,SMB,2476.03,25
2840,Monthly,Enterprise,1548.9,54
2841,Monthly,MidMarket,4616.39,58
2842,Half-Yearly,SMB,3179.7,21
2843,Annual,SMB,2055.21,1
2844,Annual,SMB,2498.63,58
2845,Quarterly,MidMarket,6343.47,5
2846,Monthly,MidMarket,2884.66,53
2847,Half-Yearly,MidMarket,2746.88,22
2848,Monthly,SMB,1951.55,7
2849,Quarterly,SMB,1270.85,13
2850,Monthly,SMB,2773.83,45
2851,Quarterly,SMB,3451.17,52
2852,Monthly,MidMarket,4889.34,23
2853,Monthly,MidMarket,1083.74,21
2854,Annual,SMB,1796.7,6
2855,Monthly,SMB,2295.41,20
2856,Quarterly,SMB,2976.29,12
2857,Monthly,SMB,2792.62,40
2858,Monthly,SMB,2822.11,9
2859,Monthly,SMB,3581.88,50
2860,Monthly,SMB,1985.29,28
2861,Half-Yearly,SMB,4538.55,11
2862,Monthly,SMB,3622.99,52
2863,Annual,SMB,2581.37,32
2864,Quarterly,MidMarket,6126.68,11
2865,Monthly,SMB,6005.24,24
2866,Quarterly,Enterprise,4536.01,56
2867,Quarterly,SMB,766.36,15
2868,Half-Yearly,SMB,6066.43,41
2869,Monthly,SMB,4262.63,35
2870,Monthly,SMB,7353.15,17
2871,Half-Yearly,MidMarket,5202.32,25
2872,Annual,SMB,6064.78,49
2873,Half-Yearly,Enterprise,4426.63,35
2874,Monthly,Enterprise,5469.33,19
2875,Half-Yearly,MidMarket,7312.61,41
2876,Quarterly,MidMarket,3286.08,31
2877,Quarterly,MidMarket,1469.23,17
2878,Monthly,SMB,2595.78,55
2879,Quarterly,MidMarket,3552.74,50
2880,Monthly,SMB,3083.13,23
2881,Monthly,SMB,1701.13,47
2882,Half-Yearly,SMB,1430.84,1
2883,Monthly,MidMarket,2135.54,58
2884,Monthly,Enterprise,4287.6,10
2885,Monthly,SMB,6070.24,8
2886,Annual,MidMarket,4502.8,42
2887,Quarterly,SMB,4797.46,26
2888,Monthly,SMB,2874.5,34
2889,Half-Yearly,SMB,1361.12,19
2890,Half-Yearly,SMB,2428.8,14
2891,Monthly,SMB,2653.29,8
2892,Quarterly,MidMarket,2383.5,51
2893,Half-Yearly,MidMarket,3055.24,1
2894,Quarterly,SMB,3636.0,48
2895,Monthly,SMB,4375.85,25
2896,Half-Yearly,MidMarket,2630.28,24
2897,Quarterly,MidMarket,1265.61,47
2898,Monthly,SMB,2398.75,20
2899,Monthly,SMB,3040.17,56
2900,Monthly,Enterprise,5168.12,30
2901,Monthly,MidMarket,2308.81,5
2902,Half-Yearly,SMB,3754.25,3
2903,Monthly,SMB,3396.63,32
2904,Monthly,MidMarket,3040.43,17
2905,Quarterly,SMB,4531.19,42
2906,Monthly,Enterprise,2214.14,5
2907,Annual,SMB,2301.15,11
2908,Monthly,MidMarket,2965.04,38
2909,Monthly,SMB,2234.86,4
2910,Monthly,SMB,3746.61,39
2911,Monthly,Enterprise,2162.59,19
2912,Monthly,SMB,3300.53,39
2913,Half-Yearly,MidMarket,2849.57,46
2914,Annual,SMB,3283.67,49
2915,Monthly,SMB,2423.86,23
2916,Quarterly,SMB,2559.1,17
2917,Half-Yearly,MidMarket,3112.57,13
2918,Half-Yearly,SMB,3264.73,27
2919,Monthly,SMB,2975.33,1
2920,Monthly,SMB,6421.54,2
2921,Monthly,MidMarket,1908.68,18
2922,Half-Yearly,MidMarket,2896.07,36
2923,Half-Yearly,SMB,1468.31,45
2924,Monthly,SMB,3524.3,33
2925,Monthly,Enterprise,1804.68,36
2926,Annual,SMB,2630.06,2
2927,Half-Yearly,Enterprise,2521.4,4
2928,Annual,Enterprise,3382.6,16
2929,Half-Yearly,MidMarket,2324.46,4
2930,Monthly,SMB,2280.41,57
2931,Quarterly,MidMarket,5688.12,9
2932,Quarterly,MidMarket,3388.2,49
2933,Monthly,MidMarket,2315.84,21
2934,Quarterly,SMB,2662.78,23
2935,Half-Yearly,SMB,6250.46,52
2936,Monthly,SMB,2681.62,53
2937,Half-Yearly,MidMarket,2185.99,2
2938,Quarterly,MidMarket,2190.21,3
2939,Annual,SMB,2328.3,23
2940,Monthly,SMB,2281.24,26
2941,Monthly,SMB,1675.99,47
2942,Quarterly,MidMarket,1797.42,7
2943,Monthly,Enterprise,2052.48,36
2944,Half-Yearly,SMB,3890.17,44
2945,Half-Yearly,SMB,2511.02,33
2946,Monthly,SMB,2715.62,49
2947,Quarterly,MidMarket,5279.25,36
2948,Quarterly,MidMarket,5338.78,4
2949,Monthly,Enterprise,2625.55,54
2950,Annual,SMB,2244.22,23
2951,Half-Yearly,Enterprise,2020.31,25
2952,Quarterly,SMB,4071.43,41
2953,Half-Yearly,MidMarket,2718.63,26
2954,Quarterly,SMB,2505.08,28
2955,Annual,Enterprise,2066.99,28
2956,Quarterly,MidMarket,2108.33,21
2957,Half-Yearly,MidMarket,3442.75,10
2958,Half-Yearly,MidMarket,1649.21,27
2959,Monthly,SMB,4664.29,51
2960,Half-Yearly,SMB,2344.37,51
2961,Monthly,Enterprise,2786.84,15
2962,Monthly,SMB,1633.3,54
2963,Monthly,SMB,2964.42,17
2964,Annual,SMB,2571.53,39
2965,Half-Yearly,MidMarket,2914.53,35
2966,Half-Yearly,SMB,5780.64,5
2967,Half-Yearly,SMB,3229.12,16
2968,Quarterly,SMB,2084.75,23
2969,Annual,SMB,2164.42,39
2970,Quarterly,Enterprise,3896.4,48
2971,Monthly,Enterprise,5347.65,9
2972,Monthly,MidMarket,3384.17,33
2973,Half-Yearly,SMB,4063.99,35
2974,Half-Yearly,Enterprise,3922.1,57
2975,Monthly,MidMarket,5645.3,40
2976,Monthly,SMB,1239.77,50
2977,Half-Yearly,Enterprise,4024.87,24
2978,Monthly,MidMarket,4640.98,24
2979,Half-Yearly,MidMarket,1632.02,50
2980,Annual,MidMarket,2001.09,24
2981,Monthly,SMB,2032.76,19
2982,Monthly,SMB,2147.47,39
2983,Half-Yearly,MidMarket,2400.01,25
2984,Half-Yearly,SMB,3324.82,52
2985,Quarterly,SMB,4400.85,31
2986,Annual,MidMarket,4849.31,59
2987,Monthly,MidMarket,2044.65,38
2988,Quarterly,SMB,2038.32,25
2989,Half-Yearly,MidMarket,5389.03,27
2990,Half-Yearly,MidMarket,3987.96,32
2991,Monthly,MidMarket,3094.21,11
2992,Half-Yearly,SMB,3688.6,5
2993,Quarterly,SMB,2941.25,44
2994,Monthly,SMB,3774.65,33
2995,Monthly,SMB,2562.58,19
2996,Half-Yearly,SMB,3364.26,43
2997,Monthly,SMB,1510.59,47
2998,Monthly,SMB,2187.46,57
2999,Monthly,Enterprise,2198.09,16
3000,Half-Yearly,SMB,2518.77,35
3001,Quarterly,MidMarket,1964.65,11
3002,Half-Yearly,MidMarket,2344.68,11
3003,Monthly,SMB,1507.96,10
3004,Quarterly,Enterprise,3815.84,34
3005,Quarterly,MidMarket,2872.3,52
3006,Half-Yearly,SMB,1383.89,5
3007,Annual,MidMarket,2047.4,23
3008,Monthly,SMB,3468.48,55
3009,Quarterly,MidMarket,2334.7,25
3010,Monthly,SMB,2178.47,29
3011,Quarterly,MidMarket,2882.56,40
3012,Monthly,SMB,3479.41,13
3013,Monthly,MidMarket,1561.87,47
3014,Monthly,SMB,3818.29,32
3015,Quarterly,MidMarket,2079.47,34
3016,Monthly,MidMarket,2957.01,12
3017,Half-Yearly,SMB,2933.82,24
3018,Monthly,MidMarket,2351.53,40
3019,Monthly,SMB,1880.61,21
3020,Half-Yearly,Enterprise,2621.34,29
3021,Monthly,SMB,6194.39,51
3022,Monthly,MidMarket,1615.25,57
3023,Quarterly,MidMarket,6383.94,23
3024,Monthly,SMB,2652.15,33
3025,Monthly,SMB,3028.79,8
3026,Monthly,SMB,1828.0,42
3027,Annual,MidMarket,2106.81,13
3028,Quarterly,SMB,2377.23,5
3029,Quarterly,MidMarket,1862.06,54
3030,Quarterly,MidMarket,2713.48,41
3031,Monthly,SMB,2482.06,10
3032,Monthly,MidMarket,6855.81,14
3033,Half-Yearly,SMB,1763.95,24
3034,Monthly,SMB,3121.94,11
3035,Monthly,MidMarket,3332.68,46
3036,Monthly,SMB,1841.54,3
3037,Monthly,SMB,4060.54,29
3038,Annual,Enterprise,2491.78,53
3039,Monthly,SMB,971.1,48
3040,Quarterly,Enterprise,4011.55,52
3041,Monthly,Enterprise,1803.31,30
3042,Annual,SMB,1860.32,49
3043,Monthly,SMB,4062.51,37
3044,Monthly,MidMarket,2549.82,58
3045,Half-Yearly,SMB,4505.24,7
3046,Half-Yearly,SMB,5138.8,17
3047,Monthly,MidMarket,2230.06,20
3048,Monthly,SMB,4259.76,54
3049,Monthly,Enterprise,2121.85,11
3050,Monthly,SMB,8142.9,44
3051,Monthly,SMB,2182.38,25
3052,Quarterly,SMB,4730.28,59
3053,Monthly,Enterprise,4357.73,24
3054,Monthly,MidMarket,3436.61,2
3055,Quarterly,MidMarket,2204.5,27
3056,Annual,SMB,2784.63,19
3057,Quarterly,SMB,1131.03,58
3058,Monthly,SMB,3297.73,29
3059,Monthly,SMB,3488.85,37
3060,Annual,MidMarket,3165.53,11
3061,Monthly,MidMarket,782.12,55
3062,Monthly,SMB,1686.59,19
3063,Quarterly,Enterprise,2128.9,28
3064,Quarterly,SMB,3399.03,39
3065,Quarterly,Enterprise,3395.49,21
3066,Monthly,SMB,2761.14,26
3067,Monthly,SMB,3967.38,22
3068,Annual,SMB,1878.43,6
3069,Monthly,SMB,3922.98,11
3070,Quarterly,MidMarket,3690.93,59
3071,Half-Yearly,SMB,3532.99,14
3072,Quarterly,SMB,2746.5,36
3073,Monthly,MidMarket,6794.27,40
3074,Monthly,MidMarket,3721.71,41
3075,Quarterly,MidMarket,1928.02,2
3076,Half-Yearly,SMB,3333.36,57
3077,Annual,MidMarket,4182.3,43
3078,Monthly,MidMarket,2287.81,20
3079,Monthly,SMB,4866.71,22
3080,Annual,SMB,3540.12,39
3081,Half-Yearly,SMB,1038.87,4
3082,Half-Yearly,SMB,3411.31,56
3083,Monthly,SMB,2483.16,29
3084,Quarterly,SMB,3796.11,46
3085,Half-Yearly,MidMarket,4559.17,58
3086,Quarterly,MidMarket,3254.59,24
3087,Monthly,Enterprise,6306.67,1
3088,Monthly,MidMarket,2750.62,24
3089,Quarterly,SMB,3948.8,58
3090,Monthly,Enterprise,4282.21,30
3091,Quarterly,Enterprise,2853.19,12
3092,Annual,SMB,4232.08,19
3093,Monthly,MidMarket,2281.06,37
3094,Half-Yearly,Enterprise,2464.75,58
3095,Monthly,MidMarket,1651.4,40
3096,Quarterly,Enterprise,3323.04,43
3097,Annual,SMB,3450.81,54
3098,Monthly,SMB,5067.83,4
3099,Monthly,SMB,4255.69,15
3100,Monthly,MidMarket,2622.39,20
3101,Monthly,MidMarket,1754.29,44
3102,Half-Yearly,Enterprise,3622.0,20
3103,Annual,SMB,4913.98,54
3104,Monthly,SMB,4187.39,55
3105,Monthly,MidMarket,4856.22,21
3106,Monthly,MidMarket,2709.85,10
3107,Half-Yearly,SMB,2416.37,30
3108,Monthly,SMB,2139.64,24
3109,Quarterly,MidMarket,2906.91,48
3110,Quarterly,MidMarket,2877.38,55
3111,Quarterly,SMB,3271.5,40
3112,Monthly,SMB,2812.46,52
3113,Half-Yearly,Enterprise,2806.99,40
3114,Monthly,MidMarket,2101.67,38
3115,Monthly,SMB,4553.85,3
3116,Half-Yearly,SMB,3085.39,29
3117,Half-Yearly,MidMarket,2755.9,8
3118,Monthly,SMB,2129.53,29
3119,Monthly,SMB,1637.03,55
3120,Monthly,MidMarket,5370.0,10
3121,Monthly,SMB,3826.05,5
3122,Monthly,MidMarket,1435.45,11
3123,Monthly,SMB,4202.41,4
3124,Quarterly,MidMarket,4514.8,49
3125,Half-Yearly,SMB,3152.56,58
3126,Quarterly,SMB,6118.98,35
3127,Quarterly,SMB,3286.32,50
3128,Monthly,Enterprise,1575.66,40
3129,Annual,Enterprise,3513.35,56
3130,Half-Yearly,SMB,3328.26,12
3131,Half-Yearly,MidMarket,2272.23,21
3132,Half-Yearly,MidMarket,3858.76,16
3133,Annual,Enterprise,1407.47,14
3134,Quarterly,SMB,4655.27,21
3135,Monthly,MidMarket,2007.9,48
3136,Quarterly,SMB,1913.66,27
3137,Half-Yearly,SMB,2832.11,36
3138,Half-Yearly,Enterprise,3622.2,1
3139,Quarterly,MidMarket,3209.16,1
3140,Monthly,SMB,2134.11,22
3141,Monthly,SMB,2373.83,15
3142,Annual,MidMarket,1790.29,52
3143,Quarterly,MidMarket,2694.3,20
3144,Quarterly,SMB,4835.6,3
3145,Monthly,Enterprise,2975.25,14
3146,Monthly,SMB,4388.47,9
3147,Half-Yearly,SMB,5738.37,19
3148,Quarterly,Enterprise,2287.9,40
3149,Half-Yearly,SMB,2740.9,34
3150,Quarterly,SMB,7919.13,4
3151,Quarterly,MidMarket,5709.89,33
3152,Monthly,MidMarket,1404.47,43
3153,Half-Yearly,SMB,3548.27,37
3154,Monthly,Enterprise,2981.71,2
3155,Monthly,MidMarket,4323.86,27
3156,Quarterly,SMB,2131.88,45
3157,Annual,MidMarket,2043.0,17
3158,Monthly,SMB,2199.02,49
3159,Half-Yearly,SMB,2304.53,50
3160,Monthly,MidMarket,4302.26,53
3161,Monthly,Enterprise,1751.91,31
3162,Monthly,SMB,2252.56,41
3163,Monthly,SMB,1332.68,6
3164,Quarterly,SMB,4690.07,52
3165,Monthly,SMB,5281.49,31
3166,Quarterly,SMB,2572.97,3
3167,Annual,SMB,2606.91,40
3168,Monthly,MidMarket,3655.36,3
3169,Half-Yearly,SMB,5787.85,33
3170,Monthly,SMB,3582.71,52
3171,Quarterly,MidMarket,2177.88,59
3172,Monthly,MidMarket,1438.75,13
3173,Monthly,SMB,1804.78,21
3174,Monthly,SMB,3080.81,37
3175,Monthly,MidMarket,2219.65,16
3176,Monthly,SMB,3254.31,21
3177,Quarterly,SMB,2324.32,56
3178,Half-Yearly,MidMarket,1851.65,48
3179,Half-Yearly,SMB,1755.2,56
3180,Quarterly,SMB,6021.31,44
3181,Monthly,SMB,4447.26,13
3182,Monthly,SMB,6494.64,4
3183,Monthly,SMB,3800.84,31
3184,Monthly,Enterprise,2456.53,9
3185,Quarterly,SMB,5407.29,48
3186,Quarterly,SMB,2936.93,33
3187,Monthly,SMB,3292.42,37
3188,Monthly,Enterprise,2924.06,53
3189,Half-Yearly,MidMarket,791.47,37
3190,Half-Yearly,SMB,6137.24,24
3191,Monthly,Enterprise,3718.04,25
3192,Annual,SMB,3457.91,51
3193,Annual,SMB,2899.23,41
3194,Monthly,SMB,3208.45,29
3195,Monthly,SMB,2278.39,59
3196,Quarterly,SMB,3934.19,40
3197,Annual,MidMarket,1655.41,51
3198,Half-Yearly,SMB,3241.3,50
3199,Monthly,MidMarket,3838.01,47
3200,Monthly,SMB,2726.02,36
3201,Quarterly,SMB,3522.37,15
3202,Quarterly,SMB,1908.17,45
3203,Monthly,Enterprise,1930.2,18
3204,Half-Yearly,SMB,3316.03,20
3205,Quarterly,MidMarket,4045.45,5
3206,Half-Yearly,SMB,1282.17,18
3207,Half-Yearly,SMB,3770.3,40
3208,Half-Yearly,SMB,2334.51,1
3209,Monthly,SMB,2733.22,19
3210,Quarterly,SMB,1631.44,23
3211,Monthly,SMB,2031.99,26
3212,Quarterly,MidMarket,4604.35,49
3213,Monthly,SMB,3025.37,29
3214,Quarterly,MidMarket,2509.28,59
3215,Monthly,SMB,2828.72,34
3216,Monthly,MidMarket,3715.04,19
3217,Monthly,MidMarket,3634.48,48
3218,Monthly,SMB,2881.99,18
3219,Half-Yearly,SMB,4874.79,2
3220,Half-Yearly,MidMarket,4613.34,27
3221,Quarterly,Enterprise,3590.39,6
3222,Monthly,SMB,3055.12,39
3223,Monthly,SMB,4006.99,6
3224,Monthly,Enterprise,3433.79,59
3225,Monthly,SMB,4804.75,6
3226,Half-Yearly,MidMarket,4468.48,31
3227,Monthly,SMB,1885.19,41
3228,Monthly,SMB,1828.62,40
3229,Monthly,MidMarket,2174.25,30
3230,Monthly,MidMarket,4625.14,56
3231,Quarterly,SMB,1466.54,54
3232,Quarterly,SMB,3560.45,21
3233,Monthly,MidMarket,3509.2,41
3234,Monthly,MidMarket,5030.08,44
3235,Monthly,SMB,3232.96,18
3236,Monthly,MidMarket,1628.73,23
3237,Monthly,MidMarket,1935.83,38
3238,Annual,MidMarket,1751.28,23
3239,Quarterly,MidMarket,2340.04,28
3240,Quarterly,SMB,2745.43,36
3241,Monthly,MidMarket,1764.37,25
3242,Monthly,MidMarket,5777.91,7
3243,Quarterly,SMB,1641.92,18
3244,Quarterly,SMB,5462.96,20
3245,Half-Yearly,SMB,5081.3,5
3246,Monthly,MidMarket,4465.95,18
3247,Quarterly,SMB,2181.58,42
3248,Monthly,MidMarket,3477.62,40
3249,Half-Yearly,Enterprise,1677.71,33
3250,Quarterly,MidMarket,4491.35,15
3251,Quarterly,Enterprise,2883.35,35
3252,Monthly,Enterprise,2479.48,47
3253,Quarterly,SMB,1718.69,46
3254,Monthly,MidMarket,977.62,1
3255,Monthly,SMB,1868.06,21
3256,Monthly,Enterprise,4918.5,8
3257,Quarterly,SMB,2486.73,7
3258,Monthly,Enterprise,2762.25,41
3259,Monthly,MidMarket,4003.8,50
3260,Half-Yearly,MidMarket,6718.04,44
3261,Monthly,SMB,5411.34,40
3262,Quarterly,SMB,1924.55,40
3263,Monthly,MidMarket,1243.7,30
3264,Monthly,SMB,8619.88,38
3265,Half-Yearly,MidMarket,8275.43,35
3266,Monthly,SMB,3244.78,2
3267,Quarterly,MidMarket,1682.91,46
3268,Quarterly,SMB,4598.35,8
3269,Quarterly,MidMarket,2839.57,38
3270,Quarterly,MidMarket,2833.19,4
3271,Monthly,SMB,4458.23,37
3272,Monthly,SMB,3465.0,21
3273,Half-Yearly,SMB,1748.27,13
3274,Quarterly,MidMarket,2575.67,9
3275,Half-Yearly,MidMarket,4013.9,45
3276,Half-Yearly,MidMarket,3750.38,29
3277,Half-Yearly,MidMarket,3354.0,41
3278,Quarterly,SMB,4537.09,56
3279,Monthly,SMB,2533.17,24
3280,Half-Yearly,SMB,3230.53,16
3281,Quarterly,SMB,652.62,12
3282,Monthly,Enterprise,2434.89,2
3283,Half-Yearly,Enterprise,4203.85,19
3284,Half-Yearly,SMB,2500.69,30
3285,Quarterly,MidMarket,2416.8,16
3286,Monthly,MidMarket,1865.62,24
3287,Monthly,SMB,4682.16,13
3288,Half-Yearly,SMB,3815.43,5
3289,Annual,SMB,4321.84,23
3290,Monthly,MidMarket,1370.87,56
3291,Monthly,Enterprise,2773.31,38
3292,Half-Yearly,MidMarket,2627.93,31
3293,Monthly,SMB,2627.38,53
3294,Quarterly,SMB,2259.25,56
3295,Annual,MidMarket,2551.03,17
3296,Monthly,MidMarket,4369.22,49
3297,Quarterly,MidMarket,1260.44,49
3298,Monthly,MidMarket,6632.8,3
3299,Monthly,SMB,3706.07,26
3300,Half-Yearly,MidMarket,2924.71,13
3301,Monthly,MidMarket,4483.12,44
3302,Annual,SMB,1551.03,38
3303,Quarterly,MidMarket,2210.3,22
3304,Monthly,SMB,2822.89,21
3305,Monthly,SMB,5511.0,29
3306,Monthly,SMB,2919.23,45
3307,Monthly,SMB,3650.15,46
3308,Monthly,SMB,2286.3,39
3309,Monthly,SMB,3711.08,5
3310,Quarterly,MidMarket,6340.78,14
3311,Half-Yearly,SMB,4665.67,18
3312,Quarterly,SMB,2873.67,4
3313,Half-Yearly,SMB,4039.88,33
3314,Monthly,MidMarket,3865.64,39
3315,Monthly,SMB,3744.2,20
3316,Quarterly,SMB,4916.63,13
3317,Quarterly,Enterprise,4900.12,36
3318,Monthly,MidMarket,2815.17,45
3319,Half-Yearly,Enterprise,3979.24,4
3320,Half-Yearly,SMB,2508.92,35
3321,Quarterly,SMB,1967.69,8
3322,Monthly,MidMarket,2640.51,52
3323,Half-Yearly,SMB,2880.37,40
3324,Quarterly,SMB,1411.33,57
3325,Half-Yearly,SMB,4390.29,49
3326,Half-Yearly,MidMarket,858.09,47
3327,Half-Yearly,SMB,10113.92,36
3328,Quarterly,Enterprise,5859.65,6
3329,Monthly,Enterprise,2650.61,56
3330,Quarterly,SMB,2993.63,22
3331,Quarterly,MidMarket,3416.38,6
3332,Half-Yearly,MidMarket,2286.73,42
3333,Monthly,MidMarket,3250.87,36
3334,Monthly,SMB,2793.92,9
3335,Half-Yearly,MidMarket,2857.14,16
3336,Half-Yearly,SMB,3234.59,39
3337,Annual,Enterprise,1650.63,46
3338,Half-Yearly,SMB,3034.51,59
3339,Quarterly,SMB,3208.48,38
3340,Quarterly,MidMarket,3158.91,33
3341,Half-Yearly,MidMarket,2705.05,18
3342,Quarterly,MidMarket,4974.28,12
3343,Quarterly,SMB,2542.38,54
3344,Monthly,SMB,3302.04,27
3345,Quarterly,Enterprise,5344.29,47
3346,Half-Yearly,MidMarket,2876.36,1
3347,Monthly,MidMarket,3282.99,15
3348,Monthly,SMB,2854.43,47
3349,Monthly,SMB,5202.09,27
3350,Monthly,MidMarket,2654.53,16
3351,Monthly,MidMarket,5310.86,21
3352,Monthly,SMB,2845.19,1
3353,Annual,Enterprise,2024.83,29
3354,Quarterly,MidMarket,4046.95,3
3355,Monthly,SMB,2599.05,12
3356,Monthly,SMB,3941.14,28
3357,Quarterly,SMB,872.85,39
3358,Monthly,MidMarket,2987.95,37
3359,Half-Yearly,SMB,2424.01,31
3360,Quarterly,SMB,1847.4,31
3361,Half-Yearly,MidMarket,2323.99,58
3362,Monthly,SMB,2302.69,33
3363,Quarterly,SMB,2917.28,33
3364,Monthly,SMB,1611.15,47
3365,Annual,MidMarket,3436.89,40
3366,Quarterly,MidMarket,5512.63,11
3367,Monthly,SMB,3382.66,46
3368,Monthly,MidMarket,4290.01,29
3369,Monthly,MidMarket,4878.31,25
3370,Quarterly,SMB,5200.03,55
3371,Monthly,SMB,6915.79,13
3372,Quarterly,SMB,2381.2,51
3373,Monthly,SMB,2157.45,44
3374,Quarterly,MidMarket,4241.02,54
3375,Half-Yearly,MidMarket,4099.91,19
3376,Half-Yearly,SMB,4226.18,58
3377,Half-Yearly,SMB,6975.62,36
3378,Monthly,SMB,2996.25,28
3379,Monthly,MidMarket,3611.11,4
3380,Quarterly,SMB,1917.59,3
3381,Monthly,MidMarket,7792.32,58
3382,Monthly,SMB,2562.03,38
3383,Monthly,MidMarket,2594.9,37
3384,Monthly,Enterprise,2550.29,43
3385,Monthly,SMB,2230.09,25
3386,Half-Yearly,SMB,2146.84,41
3387,Monthly,Enterprise,2355.09,35
3388,Quarterly,SMB,1612.26,29
3389,Monthly,MidMarket,2093.53,41
3390,Quarterly,SMB,7165.5,29
3391,Monthly,MidMarket,4150.75,12
3392,Half-Yearly,SMB,4521.76,35
3393,Half-Yearly,Enterprise,5063.15,20
3394,Monthly,MidMarket,6804.64,17
3395,Annual,MidMarket,1343.27,53
3396,Annual,MidMarket,1713.94,12
3397,Half-Yearly,MidMarket,2076.26,57
3398,Half-Yearly,SMB,2412.99,50
3399,Monthly,Enterprise,2603.84,36
3400,Quarterly,Enterprise,2437.82,10
3401,Monthly,SMB,3290.15,18
3402,Monthly,Enterprise,3028.68,30
3403,Annual,MidMarket,2153.23,8
3404,Monthly,MidMarket,1119.91,41
3405,Half-Yearly,SMB,1906.85,51
3406,Half-Yearly,SMB,2328.18,13
3407,Half-Yearly,SMB,2667.28,31
3408,Annual,SMB,1793.01,57
3409,Monthly,MidMarket,2390.21,6
3410,Monthly,SMB,1791.94,54
3411,Monthly,SMB,2816.87,7
3412,Monthly,Enterprise,1839.24,21
3413,Monthly,SMB,2034.47,38
3414,Monthly,SMB,1654.23,43
3415,Half-Yearly,SMB,2782.0,49
3416,Quarterly,SMB,2018.48,51
3417,Monthly,MidMarket,4483.02,28
